date,canasta_basica,combustibles,conflicto_bloqueos,conflicto_demandas_y_negociacion,desarrollo,divisas,minero_cooperativista,obras_publicas,productivo,salarios,sistema_financiero,transporte_tarifas,economia_negativo,economia_positivo
2025-06-18,2.7274,1.0563,4.8967,2.2863,1.5391,1.4068,0.5018,1.6771,1.8661,0.4797,2.0285,0.7825,25.7694,19.7476
2025-06-19,3.4392,2.0482,3.0527,1.3946,1.6263,1.9093,0.6352,1.7391,1.7004,0.4745,2.3996,0.9762,20.4770,21.8373
2025-06-20,2.2908,1.2942,1.2095,0.6596,0.6267,1.5076,1.1152,2.0452,0.9812,0.3809,1.1682,0.4545,35.6681,12.1301
2025-06-21,3.3384,1.0473,1.9659,0.6797,0.8059,1.5256,0.9759,1.6989,1.3853,0.8944,1.4246,0.5542,35.5145,18.3059
2025-06-22,2.3691,0.9836,0.9356,1.1952,0.8564,1.2304,0.3347,1.4986,1.0666,1.2054,1.1525,0.5564,27.1351,18.6298
2025-06-23,2.6983,2.9691,1.4406,1.1610,0.4595,1.4467,0.9259,1.9662,1.9627,0.6161,0.6427,0.6769,36.9490,10.9043
2025-06-24,3.1264,0.8486,0.8568,1.4676,1.5075,0.7777,0.5266,1.4090,1.1920,1.0056,0.9090,0.6933,34.6278,9.5812
2025-06-25,2.8249,1.0315,1.0533,1.1482,1.9622,1.3218,0.6294,1.3712,1.9011,0.9262,0.7512,0.5574,23.9288,15.9916
2025-06-26,2.9380,0.9450,1.0788,1.7953,2.2990,2.2843,0.6745,1.5168,2.4602,0.8902,1.4102,0.6942,34.7376,15.9413
2025-06-27,2.7181,0.9567,1.0091,0.8386,1.8510,2.4471,0.7324,1.6675,1.3433,0.5013,2.1822,0.5480,30.0015,15.8122
2025-06-28,2.1618,0.7382,1.5945,1.0634,1.6660,1.6840,0.5883,0.8343,1.6159,0.8081,1.5994,0.5219,26.4412,23.8623
2025-06-29,2.1960,1.2227,1.3111,0.7394,1.5310,1.7628,1.4992,1.8897,1.4555,0.7104,0.6470,0.5604,21.5542,18.9855
2025-06-30,2.1614,1.2469,1.0508,0.7558,1.3451,1.4765,0.9986,1.1668,0.8868,0.5339,1.3575,0.2420,28.9648,29.1495
2025-07-01,2.2228,0.7670,1.7657,1.0412,1.3593,2.2203,0.5717,1.1158,1.3969,0.6128,1.5693,0.7394,29.3294,23.2036
2025-07-02,1.9808,0.4286,2.1820,1.5445,1.3023,3.8574,0.9495,1.4906,1.9256,0.8236,1.7897,0.4978,33.4585,12.6431
2025-07-03,2.8134,0.3610,1.6916,1.3728,1.7628,3.6838,0.7278,1.7944,1.8741,1.1941,2.0027,0.4575,31.9537,14.4146
2025-07-04,2.9157,0.3192,2.0681,1.3705,1.1147,3.7656,0.6765,0.9640,0.9151,1.0191,1.1081,0.9466,29.7228,12.9922
2025-07-05,1.6692,0.3055,1.9022,1.5353,1.9998,1.9048,0.4916,1.2302,1.7898,0.9843,1.4248,0.7310,30.1529,16.5320
2025-07-06,2.6748,0.2015,2.2931,1.4095,2.0400,2.5179,1.4947,1.1197,1.0839,0.7827,1.3172,0.6267,30.9127,15.6248
2025-07-07,1.3276,1.9541,1.1844,0.7573,1.8513,2.2507,0.8714,0.9592,1.5266,0.8917,1.0691,0.6679,23.7251,17.3903
2025-07-08,2.8581,1.3335,1.1130,0.9248,2.0886,2.8855,0.6775,1.2473,1.5437,0.9170,2.0128,0.4576,34.8625,23.3694
2025-07-09,2.7262,1.6615,0.6788,1.2591,1.6549,2.3093,0.6990,2.7085,1.8142,1.1047,1.7370,0.3016,44.9536,11.3405
2025-07-10,2.5297,1.5481,0.9630,1.4144,2.8163,2.3567,0.7518,1.6657,1.8627,1.4930,1.9083,0.5416,33.2479,12.6432
2025-07-11,3.0967,1.6934,0.7635,2.1454,2.2015,1.6892,0.7212,2.3014,1.7632,1.1508,1.5060,0.6212,31.1500,20.0939
2025-07-12,1.9298,2.0416,1.6810,1.7213,1.3567,1.5422,0.8677,1.8890,1.2346,0.9658,0.8020,0.8619,31.3077,18.4641
2025-07-13,0.9186,1.6321,3.0202,1.0121,1.6625,0.9743,1.0191,2.1613,1.9569,0.6457,0.9537,0.5315,26.6247,24.1729
2025-07-14,2.8331,2.7758,1.6827,1.1223,1.0545,2.6032,0.8340,1.4630,0.9930,0.4468,0.6051,0.6380,26.6464,15.7230
2025-07-15,1.8313,1.9778,1.7879,1.2161,2.4884,1.1885,0.8011,2.0177,1.6943,0.9167,1.0648,0.5059,39.0652,20.0350
2025-07-16,1.8859,2.5100,1.1886,1.6444,1.9914,1.3632,0.8647,2.2467,2.3949,1.7669,1.2245,0.9686,37.6407,13.1329
2025-07-17,1.5273,1.4711,1.3237,1.0690,2.3673,1.3865,0.5552,2.2433,1.5735,1.2702,1.1703,0.7016,29.2705,22.5429
2025-07-18,1.2361,2.1617,1.1353,1.3051,2.4156,2.5184,0.7033,1.5467,1.6004,1.0960,1.6963,0.5292,28.2256,22.5613
2025-07-19,2.3896,2.7129,1.1198,1.2254,1.4296,1.8611,0.6792,1.7747,2.2442,0.7438,1.2540,0.9713,25.9151,27.9322
2025-07-20,1.4364,2.6457,1.1411,2.2521,1.2191,1.6878,0.5631,2.8457,1.9023,0.8024,0.7433,0.8140,30.3125,16.4712
2025-07-21,1.7247,2.0710,0.8456,1.6405,1.9157,1.8557,1.0346,1.6993,1.7276,0.9702,0.8079,0.6715,34.7929,12.5250
2025-07-22,1.9294,2.4762,1.0170,1.8090,1.7884,1.9588,0.7749,1.4522,1.5681,1.2965,1.1189,0.6181,33.8421,17.6233
2025-07-23,1.4811,2.6722,0.4556,1.2442,1.6640,2.0065,1.0945,1.9940,2.4138,1.6768,1.1827,0.3872,35.2638,10.8712
2025-07-24,1.4516,3.6278,2.1138,1.5580,2.9592,2.7284,0.5511,2.0309,1.8645,2.2442,1.4511,0.4888,31.3906,17.2219
2025-07-25,2.5298,2.7783,1.0997,1.3380,1.7503,2.8549,0.4465,2.0563,1.6293,0.9678,1.3369,0.8655,35.4091,15.4390
2025-07-26,1.9481,1.5191,0.9705,1.4334,1.9027,2.2935,0.4966,1.6120,1.4919,0.9311,0.9355,0.5150,37.6123,21.5975
2025-07-27,1.4556,1.4844,0.9052,0.9359,0.9171,2.7164,0.7469,1.4686,0.9135,0.6468,0.4508,0.4113,36.0510,20.2407
2025-07-28,1.2775,2.2912,1.0857,0.9109,2.3407,1.2428,0.5716,0.8895,1.9559,1.1146,0.5452,0.3713,29.8421,13.2360
2025-07-29,2.2165,1.5211,0.7985,1.5212,1.5268,1.5173,0.8145,1.5206,1.5303,1.5209,0.7069,0.5283,35.9789,19.3296
2025-07-30,3.5697,2.1336,1.3853,2.2899,1.8740,1.6074,0.4897,2.3266,2.4319,2.0510,1.0012,0.6391,45.3227,11.6986
2025-07-31,5.1724,1.8083,1.0393,3.0539,1.5981,1.7991,0.7836,1.9221,1.7851,2.4143,1.1675,0.5511,48.9763,9.1326
2025-08-01,6.7317,1.1593,0.7589,3.4691,1.8062,2.3982,0.4889,2.8188,1.3246,1.5687,1.3753,0.4539,32.8213,18.4668
2025-08-02,2.5344,0.9303,1.0921,1.2475,3.7112,1.5003,0.8893,2.5286,0.9396,1.0651,0.6950,0.3280,22.5946,20.7598
2025-08-03,1.1966,0.9006,1.4732,0.7924,1.5012,1.0397,0.8799,1.6707,2.2688,1.0120,0.4882,0.5264,31.6192,15.4693
2025-08-04,1.8128,0.7062,0.8407,0.7520,2.1238,2.0505,1.1228,1.4656,0.5808,0.4822,1.0754,0.4000,40.8661,13.6721
2025-08-05,3.9475,0.8366,1.3938,1.1913,1.5089,3.4432,0.5983,1.5803,0.8418,0.9282,0.9270,0.9633,33.6180,18.1310
2025-08-06,2.4066,1.0525,1.0392,1.2942,1.8111,3.0816,0.7509,1.0311,0.7469,1.1304,0.9524,0.5410,30.9933,11.8740
2025-08-07,2.2654,0.6967,1.0908,0.7587,3.4424,2.6801,1.1212,0.4437,1.2551,0.6054,1.4592,0.4556,34.8774,13.8931
2025-08-08,1.5811,1.2979,0.9000,1.4389,2.1923,2.3552,1.1560,1.2500,1.4814,1.4359,0.8134,0.4738,28.0730,22.2446
2025-08-09,1.5829,0.5424,1.4631,1.9297,1.6142,1.9904,0.4215,0.7356,0.9477,1.3231,0.7081,0.4179,16.8555,18.5967
2025-08-10,1.6316,0.7878,0.6573,1.7190,1.8005,2.0572,0.9724,1.2523,1.6567,1.0403,0.6563,0.6619,21.2404,15.2670
2025-08-11,1.3972,1.4987,1.0446,1.0273,1.0253,1.7532,0.8387,0.9349,1.0397,0.7004,1.0946,0.4667,27.2426,19.8576
2025-08-12,0.9816,0.8952,1.7208,1.3544,2.1423,1.6125,0.7525,1.3285,1.0032,2.4489,0.7060,0.5969,31.7480,16.6356
2025-08-13,2.2191,0.8637,1.5642,1.9269,1.8159,1.5732,1.0327,1.7229,0.9775,2.1799,0.4916,0.4201,28.8271,13.4158
2025-08-14,1.5040,2.2052,0.6889,1.2168,1.3597,2.4045,0.7318,1.2173,1.7573,0.8922,0.9131,0.7344,29.3812,16.1197
2025-08-15,2.2941,1.4885,0.6300,1.2381,1.0990,2.1681,0.8823,1.3994,1.8447,0.6256,1.0730,0.5457,26.0511,13.8096
2025-08-16,1.4265,1.1300,0.7550,0.9474,0.9868,1.0878,0.6814,1.5454,1.7328,0.7755,1.0403,0.5500,21.2653,22.8380
2025-08-17,0.7061,0.3566,1.7905,0.9101,1.2773,0.8133,0.6112,1.1993,1.0819,0.2829,0.6745,0.9780,19.2719,17.7304
2025-08-18,0.5775,0.6150,1.5511,0.4718,0.9204,0.6534,0.2415,0.5750,0.3892,0.1873,0.4006,0.1241,22.1881,6.8684
2025-08-19,1.2278,0.9373,0.6094,1.5217,1.0414,1.7917,0.7655,0.8378,0.8065,1.1856,0.5355,0.4079,29.8371,17.7384
2025-08-20,1.4253,0.9775,0.8750,1.4580,1.2141,1.3618,0.6541,1.7348,1.2290,1.2975,0.9674,0.4451,35.2032,12.7719
2025-08-21,1.5922,0.7399,0.9206,1.1237,1.2260,1.2058,0.8196,1.4465,1.9616,1.6148,0.8820,0.5258,36.9094,9.4565
2025-08-22,2.2866,1.6407,1.0588,2.4740,1.2423,1.2123,1.0561,1.9073,1.4348,1.1634,0.9300,0.8175,41.8404,15.5343
2025-08-23,1.4101,1.4053,0.7289,1.5627,1.2703,0.7699,0.5622,0.9049,1.1792,1.2523,0.9351,0.6263,29.5651,19.1304
2025-08-24,0.9112,1.1572,1.1653,0.9924,1.7340,2.0290,1.0979,3.5271,1.3621,0.6609,0.8031,0.6770,37.0430,16.2205
2025-08-25,1.7932,1.0286,0.4788,1.1599,0.9427,0.7813,1.2250,1.6270,1.3377,0.7773,0.6109,0.6688,31.4863,14.5494
2025-08-26,1.1035,1.7860,0.9228,1.5184,1.5647,1.4895,0.7040,1.4097,1.1555,1.4529,0.9652,0.7526,29.6190,17.6634
2025-08-27,0.7733,1.4054,1.3470,2.8398,1.4043,0.9826,0.4486,1.6844,0.6210,1.8869,1.1193,0.4883,31.1645,14.2603
2025-08-28,2.2431,0.6651,0.6433,2.0218,1.4163,1.3166,0.6307,1.6041,1.2189,1.2510,1.4434,0.3717,34.3554,15.4219
2025-08-29,1.4682,1.9267,0.4694,1.7865,2.6554,2.7333,0.6629,1.4882,1.9872,1.8216,1.2501,1.1614,32.7377,11.7734
2025-08-30,1.3127,0.8091,0.9572,1.3109,1.9832,2.5069,0.5421,1.8241,1.1192,1.1162,1.2597,0.8656,25.9341,21.2781
2025-08-31,1.2948,0.7114,0.9886,1.3351,1.4534,1.9296,0.6602,2.3969,1.0223,0.7721,0.7672,0.9032,28.5705,12.4400
2025-09-01,2.0362,1.6916,0.6968,1.0047,1.0754,4.2602,0.5071,1.8794,0.8696,0.6594,0.7569,0.6405,34.7303,11.6122
2025-09-02,1.2822,1.4228,1.1444,1.2752,1.9126,4.8192,0.8598,2.8702,1.7023,0.6789,1.1896,1.0168,33.0158,14.7127
2025-09-03,1.9409,1.6787,1.0430,1.5078,1.5000,2.8827,0.8749,2.5507,1.9457,1.5123,1.1019,0.6745,36.9306,12.9967
2025-09-04,2.8656,2.0156,1.3242,1.4758,1.3676,4.0007,0.9000,2.1373,2.4215,1.7788,0.8660,0.4812,37.8468,12.7218
2025-09-05,1.5583,1.5316,2.0409,1.0844,1.6462,3.9972,1.1257,2.4048,1.1635,0.7601,2.0781,0.6180,36.4656,13.1328
2025-09-06,1.5644,2.0681,1.6479,0.9994,1.7100,1.2926,0.9283,1.9194,1.4226,0.8465,1.3283,0.6340,23.6452,20.1907
2025-09-07,1.0825,3.5345,0.9601,0.9841,1.4570,1.3493,1.2121,1.9292,0.6530,1.4518,0.7657,0.9328,30.1729,12.9240
2025-09-08,1.1969,2.9844,0.7006,0.7436,1.4757,2.3050,0.5263,1.3332,1.6523,0.8373,1.9292,0.6089,37.4847,14.6274
2025-09-09,2.8621,3.0854,0.9063,2.0828,1.3888,1.4819,0.8905,2.4334,1.5267,1.0795,2.0498,0.4539,37.1665,9.3795
2025-09-10,3.1715,1.9139,0.8406,1.1646,1.5403,1.8198,1.1734,2.0930,1.0218,0.8740,1.4922,0.8599,38.5004,11.1017
2025-09-11,2.7600,2.2656,0.4588,1.7051,1.2100,2.9860,1.2528,2.2270,1.9933,0.7867,2.4795,0.5696,39.7960,15.2635
2025-09-12,2.3800,0.6471,0.5916,1.4552,1.6908,2.0862,1.1066,3.0261,1.6294,1.2137,2.0862,0.5067,41.0006,16.7409
2025-09-13,2.4327,1.5410,0.6266,1.4852,1.4202,1.6338,1.1592,3.0190,2.2098,1.3276,2.4078,0.7488,34.9407,25.2104
2025-09-14,2.4822,0.8316,0.7247,1.7208,0.9366,1.0034,0.9643,2.1901,2.1153,0.8913,0.8102,0.4821,21.7115,23.2382
2025-09-15,2.2907,1.4899,0.8729,0.5307,1.4554,2.2335,1.4226,1.5439,1.8327,0.9216,1.3731,0.9030,32.9864,25.0603
2025-09-16,1.2047,1.9348,0.8708,1.8108,1.3583,1.5063,1.3814,2.3326,2.8513,1.9834,1.7374,0.7680,38.0117,19.1117
2025-09-17,1.5309,2.0016,0.7054,1.9783,1.4786,1.0349,1.3807,1.8444,2.6844,2.3233,1.5817,0.7556,39.2077,15.5704
2025-09-18,1.5451,1.8907,0.7691,1.5747,1.5221,2.0186,1.4609,1.8896,2.6006,1.5009,1.2434,0.4809,41.9012,19.3029
2025-09-19,1.4614,1.4122,0.7928,2.1382,1.6954,1.7095,2.0301,2.4662,3.1604,1.6402,1.1715,0.6545,29.1567,19.4019
2025-09-20,1.5772,1.8254,0.8438,1.5157,2.0188,1.2293,1.3784,2.0921,1.8321,0.7201,0.9020,0.5381,13.9812,38.4168
2025-09-21,1.0355,0.7103,0.7884,0.8446,1.1121,1.3778,1.4812,1.6817,1.9681,0.5148,1.0621,0.8126,24.8694,30.5595
2025-09-22,1.8236,2.4523,0.3519,0.3599,1.6857,1.4062,1.5848,2.0485,1.5748,0.6001,0.7907,0.3263,29.5106,20.8120
2025-09-23,1.9944,1.6797,0.7618,1.0492,1.9226,1.8752,1.3114,1.6989,1.3463,1.0674,1.2944,0.4648,27.6096,27.4272
2025-09-24,1.7176,1.2320,0.5960,0.9704,2.5438,1.3294,0.7271,1.5439,1.5787,1.4908,1.5121,0.8446,22.4649,27.4318
2025-09-25,1.7592,2.1392,0.5545,0.9371,2.1419,1.3721,1.1507,3.3030,1.5274,0.5779,2.2730,0.6529,32.0731,20.2863
2025-09-26,1.8020,2.6717,0.4217,1.2834,1.3053,1.6452,1.1661,2.4693,1.4406,1.3404,1.2694,0.5960,33.5343,21.4198
2025-09-27,2.1842,2.7929,0.2683,1.0884,1.4595,1.5645,1.1146,1.6391,1.4351,0.9057,1.0746,0.8444,23.6340,29.3871
2025-09-28,2.1936,1.7521,1.8848,1.4107,2.3569,1.2631,0.6983,1.7176,3.3248,0.7144,1.2463,1.1424,16.9930,37.5282
2025-09-29,1.3361,2.9505,1.0677,0.6795,4.1682,1.2521,1.6045,1.4169,1.9100,0.9725,1.2800,0.5255,29.3758,20.9355
2025-09-30,1.9781,5.2650,1.5065,2.4689,1.4351,1.5649,1.4844,1.7279,1.3449,0.8358,1.0037,0.8904,31.6956,18.0536
2025-10-01,2.1841,2.2850,0.5538,1.4672,1.6083,1.7431,0.8997,1.9527,3.2239,1.7596,0.7602,0.6578,38.5819,17.7900
2025-10-02,1.6028,2.0628,0.6053,1.7270,2.4430,2.6186,0.9746,2.7148,1.6172,1.2301,1.4548,0.8791,41.8221,16.1983
2025-10-03,2.8560,1.4358,0.6193,2.1831,2.5998,3.2125,0.9058,2.8833,1.7898,1.6604,0.9203,0.7590,38.3840,13.8454
2025-10-04,2.2313,1.1383,1.0542,1.9546,1.2732,1.0338,0.7483,1.7376,2.0106,1.1058,0.6827,0.6129,27.5844,22.0221
2025-10-05,2.1553,0.6165,1.0284,0.8771,1.1954,1.5720,3.3652,2.3760,2.1319,0.2759,1.0913,0.9259,26.3984,12.1111
2025-10-06,1.4779,1.3319,1.0701,1.6576,1.8661,2.5232,1.3816,1.2374,1.4390,1.3884,1.1641,0.5304,35.3392,13.8336
2025-10-07,1.8187,1.7630,1.8557,1.7299,1.6699,2.3572,1.0246,1.4505,1.6161,2.4297,1.9744,0.9552,42.7420,15.3157
2025-10-08,1.6753,3.2004,1.1420,1.7480,1.9058,2.3235,1.0226,1.4569,1.1366,1.9319,1.7206,1.4974,35.7705,11.1777
2025-10-09,1.3556,3.5671,1.3085,1.5069,1.4982,2.0606,1.2394,1.3894,1.8779,0.9506,1.6134,0.8586,34.2828,15.3015
2025-10-10,2.0410,2.7808,0.5339,1.6884,1.8899,2.3502,1.4165,1.7343,2.0900,1.4860,1.1276,0.5929,35.8186,20.4780
2025-10-11,1.8334,2.1391,0.3928,1.2942,1.9121,1.5378,1.0793,1.6064,3.2684,1.5121,1.2953,0.5424,33.4972,23.1051
2025-10-12,2.0909,2.3379,0.4232,0.4300,2.4255,1.0189,2.5579,1.2704,1.8507,1.1353,1.3985,0.7170,15.4526,33.3389
2025-10-13,0.9397,1.5117,0.6052,0.5352,3.3225,2.6972,1.5084,1.6953,2.2764,0.6836,1.6209,0.6042,29.9631,15.0298
2025-10-14,1.4982,6.3843,2.1020,1.4908,2.5190,2.6609,0.7608,1.8526,3.4014,0.9370,2.2582,1.0694,52.4817,8.7203
2025-10-15,1.8900,8.1641,4.1063,2.0052,1.3650,3.4583,0.8567,1.9728,2.4971,1.2975,2.1813,1.2200,42.6778,8.9261
2025-10-16,1.5505,6.7440,0.9334,1.5131,1.5450,2.9061,1.2762,1.5561,2.0118,1.3962,2.7297,1.7155,40.4861,6.8480
2025-10-17,1.9341,4.2178,0.6796,1.7736,1.3314,1.3248,0.9643,1.7115,2.1190,2.0296,2.3726,1.5475,37.1634,16.6412
2025-10-18,1.5240,3.0008,0.4847,1.4593,0.9508,1.7718,0.6497,1.4932,1.6049,1.3569,1.4392,0.8293,39.7152,15.9828
2025-10-19,1.1485,1.2231,0.7816,0.7896,1.0233,2.1479,1.1958,1.3882,1.2748,0.5744,1.4154,0.4863,17.1197,8.8925
2025-10-20,0.5608,1.2181,0.6912,0.6781,1.1833,2.6308,0.6627,0.4521,0.8142,0.2670,0.5193,0.1682,25.9904,9.4596
2025-10-21,1.5359,2.8723,1.7707,1.3847,2.0850,2.6051,0.8709,1.1893,2.1464,0.5108,0.8418,0.4011,30.5061,12.7283
2025-10-22,2.1224,3.2396,1.0498,2.0274,1.6337,1.8115,0.7366,1.4296,2.4368,1.0231,0.9450,0.9218,36.5870,10.9539
2025-10-23,2.6802,2.4440,1.2779,1.5261,1.5863,1.0542,1.2956,2.0275,2.1600,2.0956,1.3356,0.9984,46.2537,6.1399
2025-10-24,2.2931,2.6664,1.1266,1.4470,1.4595,1.8094,0.8240,2.5403,2.3038,1.2902,1.7266,0.6708,26.8892,10.3002
2025-10-25,2.6811,4.4901,1.5282,1.8182,3.5172,1.5718,1.1550,1.8442,2.9912,0.7869,1.7566,0.6692,17.3119,18.7843
2025-10-26,0.6634,1.2069,1.0567,3.9022,3.2999,1.2111,0.7845,2.1970,2.2130,0.5377,1.7550,0.9701,21.3983,15.6058
2025-10-27,1.2017,1.9263,0.9748,1.6691,2.4956,2.3172,0.5997,2.2487,1.4598,1.1621,1.1737,0.5663,29.3122,15.4959
2025-10-28,1.7720,2.5928,0.3368,1.8376,2.1616,1.4300,1.0201,2.1057,1.5681,1.2632,1.5791,0.7599,26.2924,13.6462
2025-10-29,1.5033,3.2877,0.8043,1.5420,1.8387,1.7781,0.9177,1.9439,1.6965,1.4584,1.3239,1.1496,31.3537,20.5003
2025-10-30,2.3794,1.9365,0.7630,1.6513,1.9310,2.5568,0.5475,2.0738,1.9963,1.0420,1.5292,1.1642,35.4218,15.8842
2025-10-31,1.9987,2.2789,0.9037,1.4460,1.7105,1.0449,0.5519,2.5933,1.8527,1.2141,1.5564,0.6005,33.1633,16.7412
2025-11-01,2.6379,1.9834,0.6742,1.0934,2.7281,1.8984,0.7178,1.9621,2.0077,1.3710,4.0916,1.4388,42.0961,15.0456
2025-11-02,2.6109,1.2053,0.9203,0.6717,1.5646,2.5309,1.3612,3.0253,1.0658,1.0856,1.9397,1.4624,30.3345,28.3765
2025-11-03,3.6651,1.3230,0.6131,1.2650,1.6897,2.2211,0.6957,1.6989,1.4599,1.2926,2.3641,0.3621,43.4483,11.6971
2025-11-04,1.7470,2.7082,0.6130,0.9919,2.2869,1.9627,1.0475,1.0606,1.1550,0.6144,2.4103,1.2815,28.6608,22.9997
2025-11-05,0.9581,1.7072,0.9497,0.9097,2.8612,1.4715,0.4090,2.1569,1.5726,0.8246,1.8807,0.5726,24.1165,13.9088
2025-11-06,1.1170,1.3063,0.3087,1.2250,2.4315,1.7029,0.8237,1.3413,1.5174,0.7417,2.5650,0.3852,27.7768,13.5641
2025-11-07,1.4901,0.6165,0.6314,1.6939,2.1485,2.2003,0.7326,1.4685,0.9387,0.8494,2.8022,0.7255,27.0924,18.0346
2025-11-08,1.3856,1.9031,0.6604,1.1281,5.7447,2.4072,1.0804,1.5902,2.2295,0.8881,1.4282,0.7505,20.1451,11.1487
2025-11-09,1.0778,4.6064,0.3481,0.6662,4.7654,2.5165,0.4807,0.4478,0.8538,0.2587,1.2999,0.2594,9.3798,8.8267
2025-11-10,0.7832,4.4788,1.1667,1.2846,6.6553,2.6737,0.7905,0.9608,1.0141,0.2132,1.1176,0.2533,17.9485,13.9992
2025-11-11,1.9178,4.9796,0.6460,2.3872,4.2334,2.3793,1.0743,1.4872,1.4964,1.0783,1.3823,0.5889,18.2810,12.6996
2025-11-12,2.1915,4.4904,0.6403,2.4918,3.5336,2.9128,0.8741,1.9099,1.1130,1.3133,0.8964,0.9428,33.8091,10.5664
2025-11-13,3.3647,1.6249,0.9852,2.7111,1.9739,2.6423,1.1325,1.7415,1.7003,0.9310,1.9237,1.0167,30.9480,9.1616
2025-11-14,2.2717,1.2928,0.5202,2.4783,3.6722,2.3622,0.8202,1.8022,1.3133,1.3057,2.2602,0.5175,25.1581,8.2289
2025-11-15,1.3540,3.5185,0.4421,2.8119,4.7084,2.4643,0.2671,1.3281,2.3458,1.4475,1.2206,0.4925,18.8707,9.4773
2025-11-16,1.0449,2.7584,0.7709,1.4454,3.6288,4.1548,1.0307,2.0695,1.4137,0.3475,1.4345,0.7431,38.2611,15.0307
2025-11-17,3.6281,1.1979,0.9393,1.5995,2.0486,3.6535,0.9329,1.1201,0.9281,0.5804,1.1576,0.6254,37.0525,11.7641
2025-11-18,2.2707,1.1019,1.8904,1.7719,3.3481,2.2397,0.6842,1.2405,0.6886,1.1475,2.1220,0.7567,29.1520,9.5785
2025-11-19,2.3869,0.8499,1.3206,1.9723,2.7740,1.8190,0.8863,1.7914,0.8240,1.4501,1.9052,0.5193,31.1257,12.5895
2025-11-20,2.6277,0.4195,1.5355,3.1406,2.2930,1.0027,0.7483,1.7363,0.8564,0.9165,1.8983,0.7530,31.2073,12.5140
2025-11-21,2.4787,0.7518,0.9018,2.1899,1.9690,1.1257,0.7825,1.5231,1.0863,0.4437,1.3688,0.5295,28.4362,12.2110
2025-11-22,1.2925,0.8842,2.8102,1.5056,2.7550,1.4993,0.4461,1.4309,1.6762,0.7207,1.4047,0.8642,20.3443,17.1194
2025-11-23,3.1396,0.8007,0.6751,2.6373,4.3870,2.0879,0.6775,1.7539,3.4445,0.2202,1.0049,0.9736,28.6626,12.1285
2025-11-24,2.8403,0.7998,0.9115,2.0043,2.7800,1.3549,1.1061,1.2270,0.7899,0.8205,1.0453,0.4228,31.9632,5.5485
2025-11-25,2.4483,0.8015,0.5795,2.9477,3.0307,4.1627,1.1052,1.5826,1.6617,1.2676,1.3534,0.9604,22.0156,9.9675
2025-11-26,2.0852,0.8529,0.7556,2.6692,2.1128,5.4216,2.8261,1.6665,2.1251,1.1929,2.4909,0.7544,27.5505,13.3961
2025-11-27,5.3569,0.8650,0.4915,2.8333,2.6120,3.1516,0.8301,1.1661,1.2489,1.4142,1.7887,0.9649,34.4594,8.4634
2025-11-28,7.3046,0.7328,0.4880,3.7141,2.5503,2.4174,0.8555,1.5557,1.3432,1.0311,1.2196,1.0189,40.4904,8.4255
2025-11-29,6.6693,0.8012,0.6111,2.5270,1.8130,1.7185,0.4325,0.8670,1.1514,0.6685,1.1665,1.3892,34.8565,10.5134
2025-11-30,4.9842,1.3646,1.1312,1.6966,2.8243,0.8701,0.9069,1.6217,1.1788,0.4362,1.0281,0.7787,29.6753,9.4882
2025-12-01,5.6421,1.4945,0.8530,1.1161,1.5490,2.0544,0.8906,0.9638,1.0497,1.0503,0.7551,1.2209,40.4935,6.1781
2025-12-02,5.3069,1.5316,0.7136,1.6718,1.4189,3.6597,0.7102,1.7897,1.1638,1.8031,1.5770,1.1020,38.4400,6.2929
2025-12-03,4.2562,1.7709,0.2315,0.8947,2.1435,6.9412,0.7703,1.4421,1.0613,1.4445,2.4591,1.3536,25.5453,7.6243
2025-12-04,4.1893,0.9805,0.8088,2.2272,2.2005,3.5456,0.9852,1.6086,1.3735,1.1707,0.9089,0.9124,31.2104,9.1906
2025-12-05,4.8387,1.0235,1.2133,1.1321,2.2357,4.0314,0.7335,1.5685,1.0627,1.2303,2.3686,0.9931,26.4663,10.8208
2025-12-06,4.3462,1.2357,1.4600,1.0127,1.9655,3.4427,0.4527,1.6190,0.7469,0.4462,1.3236,0.8104,29.8626,12.8552
2025-12-07,3.2193,1.3242,2.2005,1.3927,1.6821,0.9415,0.3289,3.0877,1.6889,0.4576,1.2721,0.5960,23.9852,9.2832
2025-12-08,2.1487,1.8954,2.6413,1.4570,2.2725,1.9944,1.1075,0.8967,0.9018,0.6094,1.3353,0.7632,27.6208,9.7601
2025-12-09,2.6616,1.4863,4.9399,2.1013,2.0818,1.5007,0.6009,1.6695,0.9465,0.9548,2.1288,1.2648,36.5399,10.8778
2025-12-10,2.4325,2.2462,4.0872,2.6943,1.8557,1.2574,1.0939,1.9420,1.1858,1.4371,1.6364,0.8959,36.0184,12.0330
2025-12-11,2.1632,2.3780,2.4200,2.0463,1.1253,1.1183,1.0745,1.6071,0.7195,1.7450,1.3905,0.7520,37.6402,7.6425
2025-12-12,2.9165,1.4743,1.6452,1.3255,2.1869,2.0081,0.5343,1.6526,0.9925,1.1037,1.1111,1.3068,29.4937,12.5277
2025-12-13,2.3662,0.7779,1.3983,1.6608,1.6908,1.7180,0.3365,1.2162,1.3598,0.6621,1.3042,0.8579,17.2150,21.1439
2025-12-14,1.2436,0.5936,2.1946,1.1242,2.5590,0.6628,0.5788,1.6332,0.5435,0.2920,0.9046,1.1852,32.7253,28.8090
