departamento,fecha,componente,missing
santa_cruz,2025-01-19,Bebidas,2.0926
santa_cruz,2025-01-19,CUDADOS OTC,0.0
santa_cruz,2025-01-19,Carnes,5.6237
santa_cruz,2025-01-19,Congelados,16.2763
santa_cruz,2025-01-19,Cuidado Personal,3.3114
santa_cruz,2025-01-19,Cuidado del Bebé,12.2449
santa_cruz,2025-01-19,Cuidado del Hogar,3.2846
santa_cruz,2025-01-19,Farmacia Otc,0.0
santa_cruz,2025-01-19,Fiambres,3.7852
santa_cruz,2025-01-19,Frutas y Verduras,1.9413
santa_cruz,2025-01-19,Granos y Hortalizas,6.3769
santa_cruz,2025-01-19,Lácteos y Derivados,6.9466
santa_cruz,2025-01-19,Panadería,18.6296
santa_cruz,2025-01-19,Pastelería y Masas Típicas,24.4905
cochabamba,2025-01-20,Abarrotes,3.1168
cochabamba,2025-01-20,Bazar,2.3236
cochabamba,2025-01-20,Bebidas,2.6576
cochabamba,2025-01-20,Carnes,30.1126
cochabamba,2025-01-20,Congelados,8.8595
cochabamba,2025-01-20,Cuidado Personal,5.1996
cochabamba,2025-01-20,Cuidado del Bebé,5.8943
cochabamba,2025-01-20,Cuidado del Hogar,2.1655
cochabamba,2025-01-20,Fiambres,2.3576
cochabamba,2025-01-20,Frutas y Verduras,1.9961
cochabamba,2025-01-20,Granos y Hortalizas,43.436
cochabamba,2025-01-20,Lácteos y Derivados,8.6713
cochabamba,2025-01-20,Panadería,16.5903
cochabamba,2025-01-20,Pastelería y Masas Típicas,14.7571
la_paz,2025-01-20,Abarrotes,3.2476
la_paz,2025-01-20,Bazar,0.0023
la_paz,2025-01-20,Bebidas,5.0286
la_paz,2025-01-20,Carnes,5.9707
la_paz,2025-01-20,Congelados,2.8801
la_paz,2025-01-20,Cuidado Personal,5.8281
la_paz,2025-01-20,Cuidado del Bebé,4.3645
la_paz,2025-01-20,Cuidado del Hogar,4.7393
la_paz,2025-01-20,Fiambres,4.1453
la_paz,2025-01-20,Frutas y Verduras,8.2553
la_paz,2025-01-20,Granos y Hortalizas,0.0
la_paz,2025-01-20,Lácteos y Derivados,12.0773
la_paz,2025-01-20,Panadería,9.5531
la_paz,2025-01-20,Pastelería y Masas Típicas,20.7206
santa_cruz,2025-01-20,Abarrotes,3.0962
santa_cruz,2025-01-20,Bazar,0.0487
santa_cruz,2025-01-20,Bebidas,2.1378
santa_cruz,2025-01-20,CUDADOS OTC,0.0
santa_cruz,2025-01-20,Carnes,3.4469
santa_cruz,2025-01-20,Congelados,17.5224
santa_cruz,2025-01-20,Cuidado Personal,3.6065
santa_cruz,2025-01-20,Cuidado del Bebé,12.859
santa_cruz,2025-01-20,Cuidado del Hogar,3.7316
santa_cruz,2025-01-20,Farmacia Otc,0.0
santa_cruz,2025-01-20,Fiambres,4.9521
santa_cruz,2025-01-20,Frutas y Verduras,1.9413
santa_cruz,2025-01-20,Granos y Hortalizas,12.0374
santa_cruz,2025-01-20,Lácteos y Derivados,6.5082
santa_cruz,2025-01-20,Panadería,19.5275
santa_cruz,2025-01-20,Pastelería y Masas Típicas,24.4364
cochabamba,2025-01-21,Abarrotes,3.3721
cochabamba,2025-01-21,Bazar,2.3236
cochabamba,2025-01-21,Bebidas,2.7277
cochabamba,2025-01-21,Carnes,43.7346
cochabamba,2025-01-21,Congelados,8.9212
cochabamba,2025-01-21,Cuidado Personal,7.0133
cochabamba,2025-01-21,Cuidado del Bebé,6.701
cochabamba,2025-01-21,Cuidado del Hogar,3.2472
cochabamba,2025-01-21,Fiambres,3.1902
cochabamba,2025-01-21,Frutas y Verduras,1.9961
cochabamba,2025-01-21,Granos y Hortalizas,43.436
cochabamba,2025-01-21,Lácteos y Derivados,12.1127
cochabamba,2025-01-21,Panadería,26.0602
cochabamba,2025-01-21,Pastelería y Masas Típicas,16.7437
la_paz,2025-01-21,Abarrotes,3.5749
la_paz,2025-01-21,Bazar,0.0023
la_paz,2025-01-21,Bebidas,5.754
la_paz,2025-01-21,Carnes,13.1246
la_paz,2025-01-21,Congelados,3.6559
la_paz,2025-01-21,Cuidado Personal,6.0432
la_paz,2025-01-21,Cuidado del Bebé,4.3645
la_paz,2025-01-21,Cuidado del Hogar,4.9852
la_paz,2025-01-21,Fiambres,6.3454
la_paz,2025-01-21,Frutas y Verduras,12.155
la_paz,2025-01-21,Granos y Hortalizas,0.0
la_paz,2025-01-21,Lácteos y Derivados,13.4042
la_paz,2025-01-21,Panadería,9.6831
la_paz,2025-01-21,Pastelería y Masas Típicas,23.3985
santa_cruz,2025-01-21,Abarrotes,3.2294
santa_cruz,2025-01-21,Bazar,0.0487
santa_cruz,2025-01-21,Bebidas,2.1378
santa_cruz,2025-01-21,CUDADOS OTC,0.0
santa_cruz,2025-01-21,Carnes,9.1426
santa_cruz,2025-01-21,Congelados,19.0668
santa_cruz,2025-01-21,Cuidado Personal,4.0275
santa_cruz,2025-01-21,Cuidado del Bebé,12.8629
santa_cruz,2025-01-21,Cuidado del Hogar,3.8322
santa_cruz,2025-01-21,Farmacia Otc,0.0
santa_cruz,2025-01-21,Fiambres,4.9521
santa_cruz,2025-01-21,Frutas y Verduras,1.9413
santa_cruz,2025-01-21,Granos y Hortalizas,12.0374
santa_cruz,2025-01-21,Lácteos y Derivados,6.9909
santa_cruz,2025-01-21,Panadería,23.2206
santa_cruz,2025-01-21,Pastelería y Masas Típicas,24.4364
cochabamba,2025-01-22,Abarrotes,3.156
cochabamba,2025-01-22,Bazar,2.3236
cochabamba,2025-01-22,Bebidas,2.9256
cochabamba,2025-01-22,Carnes,22.4592
cochabamba,2025-01-22,Congelados,9.1521
cochabamba,2025-01-22,Cuidado Personal,7.6208
cochabamba,2025-01-22,Cuidado del Bebé,0.4768
cochabamba,2025-01-22,Cuidado del Hogar,3.5898
cochabamba,2025-01-22,Fiambres,5.086
cochabamba,2025-01-22,Frutas y Verduras,1.9961
cochabamba,2025-01-22,Granos y Hortalizas,43.436
cochabamba,2025-01-22,Lácteos y Derivados,9.9968
cochabamba,2025-01-22,Panadería,22.4802
cochabamba,2025-01-22,Pastelería y Masas Típicas,22.1557
la_paz,2025-01-22,Abarrotes,3.6822
la_paz,2025-01-22,Bazar,0.0023
la_paz,2025-01-22,Bebidas,5.0674
la_paz,2025-01-22,Carnes,16.5953
la_paz,2025-01-22,Congelados,5.6404
la_paz,2025-01-22,Cuidado Personal,7.0633
la_paz,2025-01-22,Cuidado del Bebé,4.3645
la_paz,2025-01-22,Cuidado del Hogar,6.2385
la_paz,2025-01-22,Fiambres,10.317
la_paz,2025-01-22,Frutas y Verduras,7.5831
la_paz,2025-01-22,Granos y Hortalizas,0.0
la_paz,2025-01-22,Lácteos y Derivados,14.8874
la_paz,2025-01-22,Panadería,10.4665
la_paz,2025-01-22,Pastelería y Masas Típicas,21.8849
santa_cruz,2025-01-22,Abarrotes,3.3464
santa_cruz,2025-01-22,Bazar,0.0487
santa_cruz,2025-01-22,Bebidas,2.4779
santa_cruz,2025-01-22,CUDADOS OTC,0.0
santa_cruz,2025-01-22,Carnes,6.1341
santa_cruz,2025-01-22,Congelados,18.5374
santa_cruz,2025-01-22,Cuidado Personal,4.1512
santa_cruz,2025-01-22,Cuidado del Bebé,12.8629
santa_cruz,2025-01-22,Cuidado del Hogar,3.9383
santa_cruz,2025-01-22,Farmacia Otc,0.0
santa_cruz,2025-01-22,Fiambres,6.4646
santa_cruz,2025-01-22,Frutas y Verduras,1.9413
santa_cruz,2025-01-22,Granos y Hortalizas,12.0374
santa_cruz,2025-01-22,Lácteos y Derivados,9.5114
santa_cruz,2025-01-22,Panadería,17.66
santa_cruz,2025-01-22,Pastelería y Masas Típicas,25.7535
cochabamba,2025-01-23,Abarrotes,2.5858
cochabamba,2025-01-23,Bazar,2.3236
cochabamba,2025-01-23,Bebidas,2.0943
cochabamba,2025-01-23,Carnes,17.9736
cochabamba,2025-01-23,Congelados,9.2849
cochabamba,2025-01-23,Cuidado Personal,4.7281
cochabamba,2025-01-23,Cuidado del Bebé,0.4768
cochabamba,2025-01-23,Cuidado del Hogar,3.8665
cochabamba,2025-01-23,Fiambres,4.4956
cochabamba,2025-01-23,Frutas y Verduras,1.9961
cochabamba,2025-01-23,Granos y Hortalizas,43.436
cochabamba,2025-01-23,Lácteos y Derivados,11.6215
cochabamba,2025-01-23,Panadería,13.692
cochabamba,2025-01-23,Pastelería y Masas Típicas,6.6161
la_paz,2025-01-23,Abarrotes,3.4649
la_paz,2025-01-23,Bazar,0.0023
la_paz,2025-01-23,Bebidas,3.7259
la_paz,2025-01-23,Carnes,20.5472
la_paz,2025-01-23,Congelados,4.5778
la_paz,2025-01-23,Cuidado Personal,6.772
la_paz,2025-01-23,Cuidado del Bebé,4.3645
la_paz,2025-01-23,Cuidado del Hogar,5.5747
la_paz,2025-01-23,Fiambres,2.226
la_paz,2025-01-23,Frutas y Verduras,6.0125
la_paz,2025-01-23,Granos y Hortalizas,0.0
la_paz,2025-01-23,Lácteos y Derivados,12.2833
la_paz,2025-01-23,Panadería,0.2248
la_paz,2025-01-23,Pastelería y Masas Típicas,19.4395
santa_cruz,2025-01-23,Abarrotes,3.5966
santa_cruz,2025-01-23,Bazar,0.0487
santa_cruz,2025-01-23,Bebidas,2.1623
santa_cruz,2025-01-23,CUDADOS OTC,0.0
santa_cruz,2025-01-23,Carnes,5.6819
santa_cruz,2025-01-23,Congelados,19.468
santa_cruz,2025-01-23,Cuidado Personal,4.1442
santa_cruz,2025-01-23,Cuidado del Bebé,12.8629
santa_cruz,2025-01-23,Cuidado del Hogar,4.2981
santa_cruz,2025-01-23,Farmacia Otc,0.0
santa_cruz,2025-01-23,Fiambres,5.0566
santa_cruz,2025-01-23,Frutas y Verduras,2.3993
santa_cruz,2025-01-23,Granos y Hortalizas,12.0374
santa_cruz,2025-01-23,Lácteos y Derivados,4.6156
santa_cruz,2025-01-23,Panadería,13.0204
santa_cruz,2025-01-23,Pastelería y Masas Típicas,28.0369
cochabamba,2025-01-24,Abarrotes,2.6045
cochabamba,2025-01-24,Bazar,2.3236
cochabamba,2025-01-24,Bebidas,2.1843
cochabamba,2025-01-24,Carnes,20.8095
cochabamba,2025-01-24,Congelados,11.1833
cochabamba,2025-01-24,Cuidado Personal,5.038
cochabamba,2025-01-24,Cuidado del Bebé,0.9032
cochabamba,2025-01-24,Cuidado del Hogar,4.2373
cochabamba,2025-01-24,Fiambres,4.6226
cochabamba,2025-01-24,Frutas y Verduras,1.9961
cochabamba,2025-01-24,Granos y Hortalizas,43.436
cochabamba,2025-01-24,Lácteos y Derivados,16.5257
cochabamba,2025-01-24,Panadería,18.6383
cochabamba,2025-01-24,Pastelería y Masas Típicas,7.9891
la_paz,2025-01-24,Abarrotes,3.559
la_paz,2025-01-24,Bazar,0.0023
la_paz,2025-01-24,Bebidas,3.9563
la_paz,2025-01-24,Carnes,34.0337
la_paz,2025-01-24,Congelados,4.5073
la_paz,2025-01-24,Cuidado Personal,6.9528
la_paz,2025-01-24,Cuidado del Bebé,4.3645
la_paz,2025-01-24,Cuidado del Hogar,6.1808
la_paz,2025-01-24,Fiambres,2.226
la_paz,2025-01-24,Frutas y Verduras,12.9981
la_paz,2025-01-24,Granos y Hortalizas,7.4239
la_paz,2025-01-24,Lácteos y Derivados,16.0101
la_paz,2025-01-24,Panadería,0.2596
la_paz,2025-01-24,Pastelería y Masas Típicas,19.4395
santa_cruz,2025-01-24,Abarrotes,3.6088
santa_cruz,2025-01-24,Bazar,0.0487
santa_cruz,2025-01-24,Bebidas,2.5555
santa_cruz,2025-01-24,CUDADOS OTC,0.0
santa_cruz,2025-01-24,Carnes,8.6394
santa_cruz,2025-01-24,Congelados,21.5277
santa_cruz,2025-01-24,Cuidado Personal,4.4714
santa_cruz,2025-01-24,Cuidado del Bebé,12.8629
santa_cruz,2025-01-24,Cuidado del Hogar,4.9414
santa_cruz,2025-01-24,Farmacia Otc,0.0
santa_cruz,2025-01-24,Fiambres,5.0566
santa_cruz,2025-01-24,Frutas y Verduras,2.3993
santa_cruz,2025-01-24,Granos y Hortalizas,12.0374
santa_cruz,2025-01-24,Lácteos y Derivados,4.6454
santa_cruz,2025-01-24,Panadería,15.8457
santa_cruz,2025-01-24,Pastelería y Masas Típicas,28.1105
cochabamba,2025-01-25,Abarrotes,2.2995
cochabamba,2025-01-25,Bazar,1.2073
cochabamba,2025-01-25,Bebidas,1.655
cochabamba,2025-01-25,Carnes,25.4369
cochabamba,2025-01-25,Congelados,8.4933
cochabamba,2025-01-25,Cuidado Personal,5.5798
cochabamba,2025-01-25,Cuidado del Bebé,0.751
cochabamba,2025-01-25,Cuidado del Hogar,3.0398
cochabamba,2025-01-25,Fiambres,4.8054
cochabamba,2025-01-25,Frutas y Verduras,1.9961
cochabamba,2025-01-25,Granos y Hortalizas,43.436
cochabamba,2025-01-25,Lácteos y Derivados,11.704
cochabamba,2025-01-25,Panadería,8.8217
cochabamba,2025-01-25,Pastelería y Masas Típicas,8.0133
la_paz,2025-01-25,Abarrotes,2.892
la_paz,2025-01-25,Bazar,0.0023
la_paz,2025-01-25,Bebidas,3.7533
la_paz,2025-01-25,Carnes,14.294
la_paz,2025-01-25,Congelados,3.6727
la_paz,2025-01-25,Cuidado Personal,5.8779
la_paz,2025-01-25,Cuidado del Bebé,4.824
la_paz,2025-01-25,Cuidado del Hogar,5.3986
la_paz,2025-01-25,Fiambres,3.2601
la_paz,2025-01-25,Frutas y Verduras,5.8311
la_paz,2025-01-25,Granos y Hortalizas,0.0
la_paz,2025-01-25,Lácteos y Derivados,7.6486
la_paz,2025-01-25,Panadería,0.2596
la_paz,2025-01-25,Pastelería y Masas Típicas,19.4395
santa_cruz,2025-01-25,Abarrotes,2.5147
santa_cruz,2025-01-25,Bazar,0.0487
santa_cruz,2025-01-25,Bebidas,2.5555
santa_cruz,2025-01-25,CUDADOS OTC,0.0
santa_cruz,2025-01-25,Carnes,10.8163
santa_cruz,2025-01-25,Congelados,21.5277
santa_cruz,2025-01-25,Cuidado Personal,4.9877
santa_cruz,2025-01-25,Cuidado del Bebé,13.129
santa_cruz,2025-01-25,Cuidado del Hogar,5.263
santa_cruz,2025-01-25,Farmacia Otc,0.0
santa_cruz,2025-01-25,Fiambres,6.1255
santa_cruz,2025-01-25,Frutas y Verduras,1.9413
santa_cruz,2025-01-25,Granos y Hortalizas,12.0374
santa_cruz,2025-01-25,Lácteos y Derivados,5.2689
santa_cruz,2025-01-25,Panadería,10.9761
santa_cruz,2025-01-25,Pastelería y Masas Típicas,28.0729
cochabamba,2025-01-26,Abarrotes,2.3322
cochabamba,2025-01-26,Bazar,1.2073
cochabamba,2025-01-26,Bebidas,1.6592
cochabamba,2025-01-26,Carnes,23.4205
cochabamba,2025-01-26,Congelados,8.4983
cochabamba,2025-01-26,Cuidado Personal,5.3265
cochabamba,2025-01-26,Cuidado del Bebé,0.751
cochabamba,2025-01-26,Cuidado del Hogar,2.6913
cochabamba,2025-01-26,Fiambres,5.0806
cochabamba,2025-01-26,Frutas y Verduras,1.9961
cochabamba,2025-01-26,Granos y Hortalizas,43.436
cochabamba,2025-01-26,Lácteos y Derivados,12.9976
cochabamba,2025-01-26,Panadería,3.1044
cochabamba,2025-01-26,Pastelería y Masas Típicas,4.0629
la_paz,2025-01-26,Abarrotes,1.7575
la_paz,2025-01-26,Bazar,0.0023
la_paz,2025-01-26,Bebidas,2.7994
la_paz,2025-01-26,Carnes,5.4268
la_paz,2025-01-26,Congelados,3.6727
la_paz,2025-01-26,Cuidado Personal,5.2254
la_paz,2025-01-26,Cuidado del Bebé,3.5558
la_paz,2025-01-26,Cuidado del Hogar,3.6614
la_paz,2025-01-26,Fiambres,3.2601
la_paz,2025-01-26,Frutas y Verduras,4.6817
la_paz,2025-01-26,Granos y Hortalizas,0.0
la_paz,2025-01-26,Lácteos y Derivados,3.1497
la_paz,2025-01-26,Panadería,0.3181
la_paz,2025-01-26,Pastelería y Masas Típicas,11.278
santa_cruz,2025-01-26,Abarrotes,2.4085
santa_cruz,2025-01-26,Bazar,0.0487
santa_cruz,2025-01-26,Bebidas,2.9121
santa_cruz,2025-01-26,CUDADOS OTC,0.0
santa_cruz,2025-01-26,Carnes,10.2002
santa_cruz,2025-01-26,Congelados,21.6778
santa_cruz,2025-01-26,Cuidado Personal,5.5938
santa_cruz,2025-01-26,Cuidado del Bebé,14.0696
santa_cruz,2025-01-26,Cuidado del Hogar,5.4643
santa_cruz,2025-01-26,Farmacia Otc,0.0
santa_cruz,2025-01-26,Fiambres,7.5832
santa_cruz,2025-01-26,Frutas y Verduras,1.9413
santa_cruz,2025-01-26,Granos y Hortalizas,6.3769
santa_cruz,2025-01-26,Lácteos y Derivados,6.2214
santa_cruz,2025-01-26,Panadería,12.0702
santa_cruz,2025-01-26,Pastelería y Masas Típicas,28.0729
cochabamba,2025-01-27,Abarrotes,2.4915
cochabamba,2025-01-27,Bazar,1.2073
cochabamba,2025-01-27,Bebidas,2.2298
cochabamba,2025-01-27,Carnes,18.92
cochabamba,2025-01-27,Congelados,10.1705
cochabamba,2025-01-27,Cuidado Personal,4.8993
cochabamba,2025-01-27,Cuidado del Bebé,0.0
cochabamba,2025-01-27,Cuidado del Hogar,2.2888
cochabamba,2025-01-27,Fiambres,4.3896
cochabamba,2025-01-27,Frutas y Verduras,1.9961
cochabamba,2025-01-27,Granos y Hortalizas,43.436
cochabamba,2025-01-27,Lácteos y Derivados,10.5404
cochabamba,2025-01-27,Panadería,5.163
cochabamba,2025-01-27,Pastelería y Masas Típicas,5.5634
la_paz,2025-01-27,Abarrotes,1.9992
la_paz,2025-01-27,Bazar,0.0023
la_paz,2025-01-27,Bebidas,3.2624
la_paz,2025-01-27,Carnes,3.5495
la_paz,2025-01-27,Congelados,4.6152
la_paz,2025-01-27,Cuidado Personal,5.0675
la_paz,2025-01-27,Cuidado del Bebé,3.5558
la_paz,2025-01-27,Cuidado del Hogar,3.9851
la_paz,2025-01-27,Fiambres,3.9179
la_paz,2025-01-27,Frutas y Verduras,7.2095
la_paz,2025-01-27,Granos y Hortalizas,0.0
la_paz,2025-01-27,Lácteos y Derivados,5.2197
la_paz,2025-01-27,Panadería,0.4205
la_paz,2025-01-27,Pastelería y Masas Típicas,16.746
santa_cruz,2025-01-27,Abarrotes,2.3357
santa_cruz,2025-01-27,Bazar,0.0487
santa_cruz,2025-01-27,Bebidas,3.24
santa_cruz,2025-01-27,CUDADOS OTC,0.0
santa_cruz,2025-01-27,Carnes,9.4899
santa_cruz,2025-01-27,Congelados,17.4415
santa_cruz,2025-01-27,Cuidado Personal,6.0653
santa_cruz,2025-01-27,Cuidado del Bebé,14.0696
santa_cruz,2025-01-27,Cuidado del Hogar,5.7337
santa_cruz,2025-01-27,Farmacia Otc,0.0
santa_cruz,2025-01-27,Fiambres,4.4022
santa_cruz,2025-01-27,Frutas y Verduras,2.3762
santa_cruz,2025-01-27,Granos y Hortalizas,6.3769
santa_cruz,2025-01-27,Lácteos y Derivados,5.6247
santa_cruz,2025-01-27,Panadería,16.6262
santa_cruz,2025-01-27,Pastelería y Masas Típicas,27.3488
cochabamba,2025-01-28,Abarrotes,2.9981
cochabamba,2025-01-28,Bazar,1.2073
cochabamba,2025-01-28,Bebidas,2.8709
cochabamba,2025-01-28,Carnes,41.0626
cochabamba,2025-01-28,Congelados,11.3797
cochabamba,2025-01-28,Cuidado Personal,4.9662
cochabamba,2025-01-28,Cuidado del Bebé,0.7795
cochabamba,2025-01-28,Cuidado del Hogar,2.9072
cochabamba,2025-01-28,Fiambres,4.4558
cochabamba,2025-01-28,Frutas y Verduras,1.9961
cochabamba,2025-01-28,Granos y Hortalizas,43.436
cochabamba,2025-01-28,Lácteos y Derivados,13.1566
cochabamba,2025-01-28,Panadería,10.3911
cochabamba,2025-01-28,Pastelería y Masas Típicas,7.3507
la_paz,2025-01-28,Abarrotes,2.0629
la_paz,2025-01-28,Bazar,0.0023
la_paz,2025-01-28,Bebidas,3.5531
la_paz,2025-01-28,Carnes,17.3524
la_paz,2025-01-28,Congelados,4.735
la_paz,2025-01-28,Cuidado Personal,5.3617
la_paz,2025-01-28,Cuidado del Bebé,3.5558
la_paz,2025-01-28,Cuidado del Hogar,4.191
la_paz,2025-01-28,Fiambres,4.6565
la_paz,2025-01-28,Frutas y Verduras,8.78
la_paz,2025-01-28,Granos y Hortalizas,0.0
la_paz,2025-01-28,Lácteos y Derivados,6.3681
la_paz,2025-01-28,Panadería,5.2074
la_paz,2025-01-28,Pastelería y Masas Típicas,16.746
santa_cruz,2025-01-28,Abarrotes,2.4172
santa_cruz,2025-01-28,Bazar,0.0487
santa_cruz,2025-01-28,Bebidas,3.905
santa_cruz,2025-01-28,CUDADOS OTC,0.0
santa_cruz,2025-01-28,Carnes,10.3865
santa_cruz,2025-01-28,Congelados,17.4415
santa_cruz,2025-01-28,Cuidado Personal,6.2485
santa_cruz,2025-01-28,Cuidado del Bebé,14.0696
santa_cruz,2025-01-28,Cuidado del Hogar,6.5662
santa_cruz,2025-01-28,Farmacia Otc,0.0
santa_cruz,2025-01-28,Fiambres,5.6224
santa_cruz,2025-01-28,Frutas y Verduras,2.3762
santa_cruz,2025-01-28,Granos y Hortalizas,6.3769
santa_cruz,2025-01-28,Lácteos y Derivados,8.6137
santa_cruz,2025-01-28,Panadería,18.0812
santa_cruz,2025-01-28,Pastelería y Masas Típicas,27.3488
cochabamba,2025-01-29,Abarrotes,3.0099
cochabamba,2025-01-29,Bazar,1.8963
cochabamba,2025-01-29,Bebidas,2.863
cochabamba,2025-01-29,Carnes,31.7981
cochabamba,2025-01-29,Congelados,6.6144
cochabamba,2025-01-29,Cuidado Personal,5.1356
cochabamba,2025-01-29,Cuidado del Bebé,1.2284
cochabamba,2025-01-29,Cuidado del Hogar,2.94
cochabamba,2025-01-29,Fiambres,2.1988
cochabamba,2025-01-29,Frutas y Verduras,1.9961
cochabamba,2025-01-29,Granos y Hortalizas,43.436
cochabamba,2025-01-29,Lácteos y Derivados,15.4116
cochabamba,2025-01-29,Panadería,14.275
cochabamba,2025-01-29,Pastelería y Masas Típicas,9.6919
la_paz,2025-01-29,Abarrotes,2.2249
la_paz,2025-01-29,Bazar,0.0023
la_paz,2025-01-29,Bebidas,3.5524
la_paz,2025-01-29,Carnes,17.3524
la_paz,2025-01-29,Congelados,4.8475
la_paz,2025-01-29,Cuidado Personal,5.6377
la_paz,2025-01-29,Cuidado del Bebé,3.5558
la_paz,2025-01-29,Cuidado del Hogar,4.5492
la_paz,2025-01-29,Fiambres,5.5796
la_paz,2025-01-29,Frutas y Verduras,4.7572
la_paz,2025-01-29,Granos y Hortalizas,0.0
la_paz,2025-01-29,Lácteos y Derivados,6.6624
la_paz,2025-01-29,Panadería,4.3242
la_paz,2025-01-29,Pastelería y Masas Típicas,19.7678
santa_cruz,2025-01-29,Abarrotes,2.5112
santa_cruz,2025-01-29,Bazar,0.0487
santa_cruz,2025-01-29,Bebidas,3.5933
santa_cruz,2025-01-29,CUDADOS OTC,0.0
santa_cruz,2025-01-29,Carnes,10.3865
santa_cruz,2025-01-29,Congelados,17.4438
santa_cruz,2025-01-29,Cuidado Personal,6.6741
santa_cruz,2025-01-29,Cuidado del Bebé,14.1413
santa_cruz,2025-01-29,Cuidado del Hogar,7.5973
santa_cruz,2025-01-29,Farmacia Otc,0.0
santa_cruz,2025-01-29,Fiambres,5.5249
santa_cruz,2025-01-29,Frutas y Verduras,2.3762
santa_cruz,2025-01-29,Granos y Hortalizas,13.2689
santa_cruz,2025-01-29,Lácteos y Derivados,11.3067
santa_cruz,2025-01-29,Panadería,18.3095
santa_cruz,2025-01-29,Pastelería y Masas Típicas,27.3488
cochabamba,2025-01-30,Abarrotes,3.0379
cochabamba,2025-01-30,Bazar,3.2985
cochabamba,2025-01-30,Bebidas,3.2963
cochabamba,2025-01-30,Carnes,29.4316
cochabamba,2025-01-30,Congelados,5.6149
cochabamba,2025-01-30,Cuidado Personal,5.2479
cochabamba,2025-01-30,Cuidado del Bebé,2.8665
cochabamba,2025-01-30,Cuidado del Hogar,2.94
cochabamba,2025-01-30,Fiambres,1.7202
cochabamba,2025-01-30,Frutas y Verduras,1.9961
cochabamba,2025-01-30,Granos y Hortalizas,43.436
cochabamba,2025-01-30,Lácteos y Derivados,12.6095
cochabamba,2025-01-30,Panadería,14.6643
cochabamba,2025-01-30,Pastelería y Masas Típicas,13.1201
la_paz,2025-01-30,Abarrotes,2.2923
la_paz,2025-01-30,Bazar,0.0023
la_paz,2025-01-30,Bebidas,2.8136
la_paz,2025-01-30,Carnes,19.128
la_paz,2025-01-30,Congelados,4.0434
la_paz,2025-01-30,Cuidado Personal,5.3733
la_paz,2025-01-30,Cuidado del Bebé,3.5558
la_paz,2025-01-30,Cuidado del Hogar,4.8259
la_paz,2025-01-30,Fiambres,0.8663
la_paz,2025-01-30,Frutas y Verduras,6.0125
la_paz,2025-01-30,Granos y Hortalizas,0.0
la_paz,2025-01-30,Lácteos y Derivados,6.6838
la_paz,2025-01-30,Panadería,2.1197
la_paz,2025-01-30,Pastelería y Masas Típicas,21.438
santa_cruz,2025-01-30,Abarrotes,2.5487
santa_cruz,2025-01-30,Bazar,1.2346
santa_cruz,2025-01-30,Bebidas,4.2399
santa_cruz,2025-01-30,CUDADOS OTC,0.0
santa_cruz,2025-01-30,Carnes,3.1838
santa_cruz,2025-01-30,Congelados,16.5918
santa_cruz,2025-01-30,Cuidado Personal,6.7718
santa_cruz,2025-01-30,Cuidado del Bebé,14.1413
santa_cruz,2025-01-30,Cuidado del Hogar,9.3234
santa_cruz,2025-01-30,Farmacia Otc,0.0
santa_cruz,2025-01-30,Fiambres,4.6881
santa_cruz,2025-01-30,Frutas y Verduras,1.9413
santa_cruz,2025-01-30,Granos y Hortalizas,6.3769
santa_cruz,2025-01-30,Lácteos y Derivados,8.6208
santa_cruz,2025-01-30,Panadería,12.7572
santa_cruz,2025-01-30,Pastelería y Masas Típicas,29.6565
cochabamba,2025-01-31,Abarrotes,3.4856
cochabamba,2025-01-31,Bazar,3.2985
cochabamba,2025-01-31,Bebidas,3.3198
cochabamba,2025-01-31,Carnes,24.6148
cochabamba,2025-01-31,Congelados,6.1583
cochabamba,2025-01-31,Cuidado Personal,5.9634
cochabamba,2025-01-31,Cuidado del Bebé,2.8665
cochabamba,2025-01-31,Cuidado del Hogar,3.0546
cochabamba,2025-01-31,Fiambres,2.6261
cochabamba,2025-01-31,Frutas y Verduras,1.9961
cochabamba,2025-01-31,Granos y Hortalizas,43.436
cochabamba,2025-01-31,Lácteos y Derivados,11.278
cochabamba,2025-01-31,Panadería,11.3593
cochabamba,2025-01-31,Pastelería y Masas Típicas,8.3977
la_paz,2025-01-31,Abarrotes,2.5167
la_paz,2025-01-31,Bazar,0.0023
la_paz,2025-01-31,Bebidas,2.906
la_paz,2025-01-31,Carnes,9.1664
la_paz,2025-01-31,Congelados,2.0243
la_paz,2025-01-31,Cuidado Personal,5.6562
la_paz,2025-01-31,Cuidado del Bebé,3.5558
la_paz,2025-01-31,Cuidado del Hogar,5.595
la_paz,2025-01-31,Fiambres,1.557
la_paz,2025-01-31,Frutas y Verduras,7.5831
la_paz,2025-01-31,Granos y Hortalizas,0.0
la_paz,2025-01-31,Lácteos y Derivados,3.7875
la_paz,2025-01-31,Panadería,2.0438
la_paz,2025-01-31,Pastelería y Masas Típicas,20.55
santa_cruz,2025-01-31,Abarrotes,2.5487
santa_cruz,2025-01-31,Bazar,0.0487
santa_cruz,2025-01-31,Bebidas,4.3432
santa_cruz,2025-01-31,CUDADOS OTC,0.0
santa_cruz,2025-01-31,Carnes,3.0165
santa_cruz,2025-01-31,Congelados,16.7873
santa_cruz,2025-01-31,Cuidado Personal,6.853
