departamento,fecha,componente,inflacion_28d
cochabamba,2025-06-24,Frutas y Verduras,19.191
cochabamba,2025-06-24,Granos y Hortalizas,0.150
cochabamba,2025-06-24,Lácteos y Derivados,5.859
cochabamba,2025-06-24,Panadería,3.105
cochabamba,2025-06-24,Pastelería y Masas Típicas,2.450
la_paz,2025-06-24,Abarrotes,5.345
la_paz,2025-06-24,Bazar,8.876
la_paz,2025-06-24,Bebidas,4.489
la_paz,2025-06-24,Carnes,7.545
la_paz,2025-06-24,Compuesto,5.476
la_paz,2025-06-24,Congelados,2.959
la_paz,2025-06-24,Cuidado Personal,6.742
la_paz,2025-06-24,Cuidado del Bebé,2.114
la_paz,2025-06-24,Cuidado del Hogar,5.812
la_paz,2025-06-24,Fiambres,5.091
la_paz,2025-06-24,Frutas y Verduras,6.471
la_paz,2025-06-24,Granos y Hortalizas,1.249
la_paz,2025-06-24,Lácteos y Derivados,2.123
la_paz,2025-06-24,Panadería,3.277
la_paz,2025-06-24,Pastelería y Masas Típicas,5.023
santa_cruz,2025-06-24,Abarrotes,3.974
santa_cruz,2025-06-24,Bazar,11.736
santa_cruz,2025-06-24,Bebidas,4.866
santa_cruz,2025-06-24,Carnes,1.562
santa_cruz,2025-06-24,Compuesto,4.396
santa_cruz,2025-06-24,Congelados,0.317
santa_cruz,2025-06-24,Cuidado Personal,8.805
santa_cruz,2025-06-24,Cuidado del Bebé,6.771
santa_cruz,2025-06-24,Cuidado del Hogar,7.403
santa_cruz,2025-06-24,Farmacia Otc,0.000
santa_cruz,2025-06-24,Fiambres,4.229
santa_cruz,2025-06-24,Frutas y Verduras,9.660
santa_cruz,2025-06-24,Granos y Hortalizas,0.072
santa_cruz,2025-06-24,Lácteos y Derivados,3.784
santa_cruz,2025-06-24,Panadería,1.804
santa_cruz,2025-06-24,Pastelería y Masas Típicas,2.891
cochabamba,2025-06-25,Abarrotes,4.886
cochabamba,2025-06-25,Bazar,8.132
cochabamba,2025-06-25,Bebidas,3.930
cochabamba,2025-06-25,Carnes,10.966
cochabamba,2025-06-25,Compuesto,5.428
cochabamba,2025-06-25,Congelados,3.289
cochabamba,2025-06-25,Cuidado Personal,9.017
cochabamba,2025-06-25,Cuidado del Bebé,2.246
cochabamba,2025-06-25,Cuidado del Hogar,7.290
cochabamba,2025-06-25,Fiambres,3.586
cochabamba,2025-06-25,Frutas y Verduras,13.399
cochabamba,2025-06-25,Granos y Hortalizas,0.150
cochabamba,2025-06-25,Lácteos y Derivados,3.532
cochabamba,2025-06-25,Panadería,3.107
cochabamba,2025-06-25,Pastelería y Masas Típicas,2.450
la_paz,2025-06-25,Abarrotes,5.362
la_paz,2025-06-25,Bazar,8.270
la_paz,2025-06-25,Bebidas,4.463
la_paz,2025-06-25,Carnes,6.891
la_paz,2025-06-25,Compuesto,5.563
la_paz,2025-06-25,Congelados,2.948
la_paz,2025-06-25,Cuidado Personal,7.951
la_paz,2025-06-25,Cuidado del Bebé,2.739
la_paz,2025-06-25,Cuidado del Hogar,6.493
la_paz,2025-06-25,Fiambres,5.146
la_paz,2025-06-25,Frutas y Verduras,6.166
la_paz,2025-06-25,Granos y Hortalizas,1.249
la_paz,2025-06-25,Lácteos y Derivados,2.332
la_paz,2025-06-25,Panadería,3.273
la_paz,2025-06-25,Pastelería y Masas Típicas,5.024
santa_cruz,2025-06-25,Abarrotes,3.834
santa_cruz,2025-06-25,Bazar,11.736
santa_cruz,2025-06-25,Bebidas,2.179
santa_cruz,2025-06-25,Carnes,1.994
santa_cruz,2025-06-25,Compuesto,4.152
santa_cruz,2025-06-25,Congelados,0.154
santa_cruz,2025-06-25,Cuidado Personal,8.811
santa_cruz,2025-06-25,Cuidado del Bebé,6.892
santa_cruz,2025-06-25,Cuidado del Hogar,7.419
santa_cruz,2025-06-25,Farmacia Otc,0.000
santa_cruz,2025-06-25,Fiambres,4.229
santa_cruz,2025-06-25,Frutas y Verduras,9.551
santa_cruz,2025-06-25,Granos y Hortalizas,0.072
santa_cruz,2025-06-25,Lácteos y Derivados,3.731
santa_cruz,2025-06-25,Panadería,0.610
santa_cruz,2025-06-25,Pastelería y Masas Típicas,2.897
cochabamba,2025-06-26,Abarrotes,4.918
cochabamba,2025-06-26,Bazar,8.132
cochabamba,2025-06-26,Bebidas,3.935
cochabamba,2025-06-26,Carnes,11.200
cochabamba,2025-06-26,Compuesto,5.354
cochabamba,2025-06-26,Congelados,3.273
cochabamba,2025-06-26,Cuidado Personal,6.217
cochabamba,2025-06-26,Cuidado del Bebé,2.160
cochabamba,2025-06-26,Cuidado del Hogar,6.915
cochabamba,2025-06-26,Fiambres,3.577
cochabamba,2025-06-26,Frutas y Verduras,13.399
cochabamba,2025-06-26,Granos y Hortalizas,0.150
cochabamba,2025-06-26,Lácteos y Derivados,3.973
cochabamba,2025-06-26,Panadería,3.087
cochabamba,2025-06-26,Pastelería y Masas Típicas,2.503
la_paz,2025-06-26,Abarrotes,5.312
la_paz,2025-06-26,Bazar,8.270
la_paz,2025-06-26,Bebidas,4.479
la_paz,2025-06-26,Carnes,7.451
la_paz,2025-06-26,Compuesto,5.444
la_paz,2025-06-26,Congelados,1.475
la_paz,2025-06-26,Cuidado Personal,7.752
la_paz,2025-06-26,Cuidado del Bebé,2.794
la_paz,2025-06-26,Cuidado del Hogar,6.131
la_paz,2025-06-26,Fiambres,5.117
la_paz,2025-06-26,Frutas y Verduras,6.166
la_paz,2025-06-26,Granos y Hortalizas,1.249
la_paz,2025-06-26,Lácteos y Derivados,2.414
la_paz,2025-06-26,Panadería,3.273
la_paz,2025-06-26,Pastelería y Masas Típicas,5.014
santa_cruz,2025-06-26,Abarrotes,3.813
santa_cruz,2025-06-26,Bazar,11.736
santa_cruz,2025-06-26,Bebidas,2.179
santa_cruz,2025-06-26,Carnes,1.994
santa_cruz,2025-06-26,Compuesto,4.146
santa_cruz,2025-06-26,Congelados,0.126
santa_cruz,2025-06-26,Cuidado Personal,8.817
santa_cruz,2025-06-26,Cuidado del Bebé,6.892
santa_cruz,2025-06-26,Cuidado del Hogar,7.417
santa_cruz,2025-06-26,Farmacia Otc,0.000
santa_cruz,2025-06-26,Fiambres,4.221
santa_cruz,2025-06-26,Frutas y Verduras,9.629
santa_cruz,2025-06-26,Granos y Hortalizas,0.072
santa_cruz,2025-06-26,Lácteos y Derivados,3.712
santa_cruz,2025-06-26,Panadería,0.610
santa_cruz,2025-06-26,Pastelería y Masas Típicas,2.897
cochabamba,2025-06-27,Abarrotes,3.395
cochabamba,2025-06-27,Bazar,20.550
cochabamba,2025-06-27,Bebidas,2.021
cochabamba,2025-06-27,Carnes,11.175
cochabamba,2025-06-27,Compuesto,5.278
cochabamba,2025-06-27,Congelados,3.205
cochabamba,2025-06-27,Cuidado Personal,6.228
cochabamba,2025-06-27,Cuidado del Bebé,2.339
cochabamba,2025-06-27,Cuidado del Hogar,6.956
cochabamba,2025-06-27,Fiambres,3.579
cochabamba,2025-06-27,Frutas y Verduras,11.594
cochabamba,2025-06-27,Granos y Hortalizas,0.150
cochabamba,2025-06-27,Lácteos y Derivados,3.979
cochabamba,2025-06-27,Panadería,2.875
cochabamba,2025-06-27,Pastelería y Masas Típicas,1.740
la_paz,2025-06-27,Abarrotes,3.611
la_paz,2025-06-27,Bazar,23.052
la_paz,2025-06-27,Bebidas,2.498
la_paz,2025-06-27,Carnes,7.334
la_paz,2025-06-27,Compuesto,5.844
la_paz,2025-06-27,Congelados,1.511
la_paz,2025-06-27,Cuidado Personal,5.294
la_paz,2025-06-27,Cuidado del Bebé,2.726
la_paz,2025-06-27,Cuidado del Hogar,6.210
la_paz,2025-06-27,Fiambres,5.121
la_paz,2025-06-27,Frutas y Verduras,9.903
la_paz,2025-06-27,Granos y Hortalizas,1.249
la_paz,2025-06-27,Lácteos y Derivados,2.415
la_paz,2025-06-27,Panadería,3.310
la_paz,2025-06-27,Pastelería y Masas Típicas,5.028
santa_cruz,2025-06-27,Abarrotes,3.866
santa_cruz,2025-06-27,Bazar,8.884
santa_cruz,2025-06-27,Bebidas,2.104
santa_cruz,2025-06-27,Carnes,1.994
santa_cruz,2025-06-27,Compuesto,3.898
santa_cruz,2025-06-27,Congelados,0.408
santa_cruz,2025-06-27,Cuidado Personal,8.775
santa_cruz,2025-06-27,Cuidado del Bebé,6.682
santa_cruz,2025-06-27,Cuidado del Hogar,7.409
santa_cruz,2025-06-27,Farmacia Otc,0.000
santa_cruz,2025-06-27,Fiambres,4.221
santa_cruz,2025-06-27,Frutas y Verduras,9.483
santa_cruz,2025-06-27,Granos y Hortalizas,0.072
santa_cruz,2025-06-27,Lácteos y Derivados,2.483
santa_cruz,2025-06-27,Panadería,1.149
santa_cruz,2025-06-27,Pastelería y Masas Típicas,3.049
cochabamba,2025-06-28,Abarrotes,3.413
cochabamba,2025-06-28,Bazar,20.706
cochabamba,2025-06-28,Bebidas,2.021
cochabamba,2025-06-28,Carnes,10.826
cochabamba,2025-06-28,Compuesto,5.251
cochabamba,2025-06-28,Congelados,3.205
cochabamba,2025-06-28,Cuidado Personal,6.228
cochabamba,2025-06-28,Cuidado del Bebé,2.339
cochabamba,2025-06-28,Cuidado del Hogar,6.960
cochabamba,2025-06-28,Fiambres,3.594
cochabamba,2025-06-28,Frutas y Verduras,11.996
cochabamba,2025-06-28,Granos y Hortalizas,0.150
cochabamba,2025-06-28,Lácteos y Derivados,4.069
cochabamba,2025-06-28,Panadería,2.853
cochabamba,2025-06-28,Pastelería y Masas Típicas,1.296
la_paz,2025-06-28,Abarrotes,3.607
la_paz,2025-06-28,Bazar,23.281
la_paz,2025-06-28,Bebidas,2.515
la_paz,2025-06-28,Carnes,6.694
la_paz,2025-06-28,Compuesto,5.632
la_paz,2025-06-28,Congelados,1.498
la_paz,2025-06-28,Cuidado Personal,4.501
la_paz,2025-06-28,Cuidado del Bebé,2.726
la_paz,2025-06-28,Cuidado del Hogar,6.226
la_paz,2025-06-28,Fiambres,2.939
la_paz,2025-06-28,Frutas y Verduras,9.973
la_paz,2025-06-28,Granos y Hortalizas,1.249
la_paz,2025-06-28,Lácteos y Derivados,2.417
la_paz,2025-06-28,Panadería,3.310
la_paz,2025-06-28,Pastelería y Masas Típicas,5.029
santa_cruz,2025-06-28,Abarrotes,3.937
santa_cruz,2025-06-28,Bazar,6.734
santa_cruz,2025-06-28,Bebidas,2.133
santa_cruz,2025-06-28,Carnes,1.168
santa_cruz,2025-06-28,Compuesto,3.783
santa_cruz,2025-06-28,Congelados,0.401
santa_cruz,2025-06-28,Cuidado Personal,8.775
santa_cruz,2025-06-28,Cuidado del Bebé,6.682
santa_cruz,2025-06-28,Cuidado del Hogar,7.409
santa_cruz,2025-06-28,Farmacia Otc,0.000
santa_cruz,2025-06-28,Fiambres,4.223
santa_cruz,2025-06-28,Frutas y Verduras,9.483
santa_cruz,2025-06-28,Granos y Hortalizas,0.072
santa_cruz,2025-06-28,Lácteos y Derivados,2.356
santa_cruz,2025-06-28,Panadería,1.105
santa_cruz,2025-06-28,Pastelería y Masas Típicas,3.049
cochabamba,2025-06-29,Abarrotes,3.204
cochabamba,2025-06-29,Bazar,19.521
cochabamba,2025-06-29,Bebidas,1.687
cochabamba,2025-06-29,Carnes,10.798
cochabamba,2025-06-29,Compuesto,4.322
cochabamba,2025-06-29,Congelados,2.460
cochabamba,2025-06-29,Cuidado Personal,1.987
cochabamba,2025-06-29,Cuidado del Bebé,0.946
cochabamba,2025-06-29,Cuidado del Hogar,1.823
cochabamba,2025-06-29,Fiambres,4.512
cochabamba,2025-06-29,Frutas y Verduras,15.887
cochabamba,2025-06-29,Granos y Hortalizas,0.150
cochabamba,2025-06-29,Lácteos y Derivados,3.131
cochabamba,2025-06-29,Panadería,2.143
cochabamba,2025-06-29,Pastelería y Masas Típicas,0.680
la_paz,2025-06-29,Abarrotes,3.605
la_paz,2025-06-29,Bazar,21.951
la_paz,2025-06-29,Bebidas,2.531
la_paz,2025-06-29,Carnes,4.799
la_paz,2025-06-29,Compuesto,4.778
la_paz,2025-06-29,Congelados,1.536
la_paz,2025-06-29,Cuidado Personal,1.405
la_paz,2025-06-29,Cuidado del Bebé,2.230
la_paz,2025-06-29,Cuidado del Hogar,2.040
la_paz,2025-06-29,Fiambres,2.966
la_paz,2025-06-29,Frutas y Verduras,9.627
la_paz,2025-06-29,Granos y Hortalizas,1.249
la_paz,2025-06-29,Lácteos y Derivados,2.398
la_paz,2025-06-29,Panadería,3.304
la_paz,2025-06-29,Pastelería y Masas Típicas,5.029
santa_cruz,2025-06-29,Abarrotes,3.976
santa_cruz,2025-06-29,Bazar,6.083
santa_cruz,2025-06-29,Bebidas,2.065
santa_cruz,2025-06-29,Carnes,1.168
santa_cruz,2025-06-29,Compuesto,2.550
santa_cruz,2025-06-29,Congelados,0.347
santa_cruz,2025-06-29,Cuidado Personal,2.671
santa_cruz,2025-06-29,Cuidado del Bebé,1.273
santa_cruz,2025-06-29,Cuidado del Hogar,2.806
santa_cruz,2025-06-29,Farmacia Otc,0.000
santa_cruz,2025-06-29,Fiambres,4.184
santa_cruz,2025-06-29,Frutas y Verduras,9.483
santa_cruz,2025-06-29,Granos y Hortalizas,0.072
santa_cruz,2025-06-29,Lácteos y Derivados,2.302
santa_cruz,2025-06-29,Panadería,1.105
santa_cruz,2025-06-29,Pastelería y Masas Típicas,3.048
cochabamba,2025-06-30,Abarrotes,3.206
cochabamba,2025-06-30,Bazar,19.521
cochabamba,2025-06-30,Bebidas,1.687
cochabamba,2025-06-30,Carnes,10.824
cochabamba,2025-06-30,Compuesto,4.358
cochabamba,2025-06-30,Congelados,2.460
cochabamba,2025-06-30,Cuidado Personal,1.989
cochabamba,2025-06-30,Cuidado del Bebé,1.182
cochabamba,2025-06-30,Cuidado del Hogar,1.823
cochabamba,2025-06-30,Fiambres,4.512
cochabamba,2025-06-30,Frutas y Verduras,15.887
cochabamba,2025-06-30,Granos y Hortalizas,0.150
cochabamba,2025-06-30,Lácteos y Derivados,3.307
cochabamba,2025-06-30,Panadería,2.146
cochabamba,2025-06-30,Pastelería y Masas Típicas,0.680
la_paz,2025-06-30,Abarrotes,3.376
la_paz,2025-06-30,Bazar,21.951
la_paz,2025-06-30,Bebidas,2.385
la_paz,2025-06-30,Carnes,4.520
la_paz,2025-06-30,Compuesto,4.639
la_paz,2025-06-30,Congelados,1.517
la_paz,2025-06-30,Cuidado Personal,1.405
la_paz,2025-06-30,Cuidado del Bebé,1.242
la_paz,2025-06-30,Cuidado del Hogar,1.870
la_paz,2025-06-30,Fiambres,3.003
la_paz,2025-06-30,Frutas y Verduras,9.627
la_paz,2025-06-30,Granos y Hortalizas,1.249
la_paz,2025-06-30,Lácteos y Derivados,1.840
la_paz,2025-06-30,Panadería,3.304
la_paz,2025-06-30,Pastelería y Masas Típicas,5.028
santa_cruz,2025-06-30,Abarrotes,3.971
santa_cruz,2025-06-30,Bazar,6.083
santa_cruz,2025-06-30,Bebidas,2.065
santa_cruz,2025-06-30,Carnes,0.979
santa_cruz,2025-06-30,Compuesto,2.539
santa_cruz,2025-06-30,Congelados,0.347
santa_cruz,2025-06-30,Cuidado Personal,2.671
santa_cruz,2025-06-30,Cuidado del Bebé,1.273
santa_cruz,2025-06-30,Cuidado del Hogar,2.806
santa_cruz,2025-06-30,Farmacia Otc,0.000
santa_cruz,2025-06-30,Fiambres,4.184
santa_cruz,2025-06-30,Frutas y Verduras,9.483
santa_cruz,2025-06-30,Granos y Hortalizas,0.072
santa_cruz,2025-06-30,Lácteos y Derivados,2.258
santa_cruz,2025-06-30,Panadería,1.046
santa_cruz,2025-06-30,Pastelería y Masas Típicas,3.048
cochabamba,2025-07-01,Abarrotes,2.015
cochabamba,2025-07-01,Bazar,19.521
cochabamba,2025-07-01,Bebidas,0.297
cochabamba,2025-07-01,Carnes,10.728
cochabamba,2025-07-01,Compuesto,4.070
cochabamba,2025-07-01,Congelados,2.460
cochabamba,2025-07-01,Cuidado Personal,3.207
cochabamba,2025-07-01,Cuidado del Bebé,0.652
cochabamba,2025-07-01,Cuidado del Hogar,4.267
cochabamba,2025-07-01,Fiambres,3.352
cochabamba,2025-07-01,Frutas y Verduras,13.918
cochabamba,2025-07-01,Granos y Hortalizas,0.150
cochabamba,2025-07-01,Lácteos y Derivados,3.427
cochabamba,2025-07-01,Panadería,2.174
cochabamba,2025-07-01,Pastelería y Masas Típicas,0.680
la_paz,2025-07-01,Abarrotes,1.886
la_paz,2025-07-01,Bazar,21.951
la_paz,2025-07-01,Bebidas,0.477
la_paz,2025-07-01,Carnes,4.238
la_paz,2025-07-01,Compuesto,4.487
la_paz,2025-07-01,Congelados,1.241
la_paz,2025-07-01,Cuidado Personal,4.248
la_paz,2025-07-01,Cuidado del Bebé,0.442
la_paz,2025-07-01,Cuidado del Hogar,4.825
la_paz,2025-07-01,Fiambres,3.003
la_paz,2025-07-01,Frutas y Verduras,7.826
la_paz,2025-07-01,Granos y Hortalizas,1.249
la_paz,2025-07-01,Lácteos y Derivados,1.682
la_paz,2025-07-01,Panadería,3.304
la_paz,2025-07-01,Pastelería y Masas Típicas,5.028
santa_cruz,2025-07-01,Abarrotes,3.966
santa_cruz,2025-07-01,Bazar,6.039
santa_cruz,2025-07-01,Bebidas,2.038
santa_cruz,2025-07-01,Carnes,0.973
santa_cruz,2025-07-01,Compuesto,3.206
santa_cruz,2025-07-01,Congelados,0.632
santa_cruz,2025-07-01,Cuidado Personal,4.006
santa_cruz,2025-07-01,Cuidado del Bebé,5.858
santa_cruz,2025-07-01,Cuidado del Hogar,6.226
santa_cruz,2025-07-01,Farmacia Otc,0.000
santa_cruz,2025-07-01,Fiambres,4.201
santa_cruz,2025-07-01,Frutas y Verduras,9.480
santa_cruz,2025-07-01,Granos y Hortalizas,0.072
santa_cruz,2025-07-01,Lácteos y Derivados,2.063
santa_cruz,2025-07-01,Panadería,1.061
santa_cruz,2025-07-01,Pastelería y Masas Típicas,3.059
cochabamba,2025-07-02,Abarrotes,2.015
cochabamba,2025-07-02,Bazar,19.521
cochabamba,2025-07-02,Bebidas,0.297
cochabamba,2025-07-02,Carnes,10.728
cochabamba,2025-07-02,Compuesto,4.088
cochabamba,2025-07-02,Congelados,2.460
cochabamba,2025-07-02,Cuidado Personal,3.207
cochabamba,2025-07-02,Cuidado del Bebé,0.652
cochabamba,2025-07-02,Cuidado del Hogar,4.267
cochabamba,2025-07-02,Fiambres,3.493
cochabamba,2025-07-02,Frutas y Verduras,13.918
cochabamba,2025-07-02,Granos y Hortalizas,0.150
cochabamba,2025-07-02,Lácteos y Derivados,3.379
cochabamba,2025-07-02,Panadería,2.174
cochabamba,2025-07-02,Pastelería y Masas Típicas,0.680
la_paz,2025-07-02,Abarrotes,2.254
la_paz,2025-07-02,Bazar,21.951
la_paz,2025-07-02,Bebidas,0.599
la_paz,2025-07-02,Carnes,3.758
la_paz,2025-07-02,Compuesto,4.648
la_paz,2025-07-02,Congelados,1.241
la_paz,2025-07-02,Cuidado Personal,4.248
la_paz,2025-07-02,Cuidado del Bebé,1.264
la_paz,2025-07-02,Cuidado del Hogar,4.825
la_paz,2025-07-02,Fiambres,4.624
la_paz,2025-07-02,Frutas y Verduras,7.826
la_paz,2025-07-02,Granos y Hortalizas,1.249
la_paz,2025-07-02,Lácteos y Derivados,1.768
la_paz,2025-07-02,Panadería,3.298
la_paz,2025-07-02,Pastelería y Masas Típicas,5.028
santa_cruz,2025-07-02,Abarrotes,3.966
santa_cruz,2025-07-02,Bazar,6.039
santa_cruz,2025-07-02,Bebidas,2.038
santa_cruz,2025-07-02,Carnes,0.973
santa_cruz,2025-07-02,Compuesto,3.206
santa_cruz,2025-07-02,Congelados,0.632
santa_cruz,2025-07-02,Cuidado Personal,4.006
santa_cruz,2025-07-02,Cuidado del Bebé,5.858
santa_cruz,2025-07-02,Cuidado del Hogar,6.226
santa_cruz,2025-07-02,Farmacia Otc,0.000
santa_cruz,2025-07-02,Fiambres,4.201
santa_cruz,2025-07-02,Frutas y Verduras,9.480
santa_cruz,2025-07-02,Granos y Hortalizas,0.072
santa_cruz,2025-07-02,Lácteos y Derivados,2.063
santa_cruz,2025-07-02,Panadería,1.061
santa_cruz,2025-07-02,Pastelería y Masas Típicas,3.059
cochabamba,2025-07-03,Abarrotes,3.783
cochabamba,2025-07-03,Bazar,20.224
cochabamba,2025-07-03,Bebidas,0.386
cochabamba,2025-07-03,Carnes,10.551
cochabamba,2025-07-03,Compuesto,4.583
cochabamba,2025-07-03,Congelados,2.468
cochabamba,2025-07-03,Cuidado Personal,3.309
cochabamba,2025-07-03,Cuidado del Bebé,0.814
cochabamba,2025-07-03,Cuidado del Hogar,5.286
cochabamba,2025-07-03,Fiambres,3.552
cochabamba,2025-07-03,Frutas y Verduras,17.118
cochabamba,2025-07-03,Granos y Hortalizas,0.150
cochabamba,2025-07-03,Lácteos y Derivados,3.383
cochabamba,2025-07-03,Panadería,2.178
cochabamba,2025-07-03,Pastelería y Masas Típicas,1.709
la_paz,2025-07-03,Abarrotes,3.552
la_paz,2025-07-03,Bazar,21.951
la_paz,2025-07-03,Bebidas,0.699
la_paz,2025-07-03,Carnes,3.758
la_paz,2025-07-03,Compuesto,4.939
la_paz,2025-07-03,Congelados,1.232
la_paz,2025-07-03,Cuidado Personal,4.270
la_paz,2025-07-03,Cuidado del Bebé,1.367
la_paz,2025-07-03,Cuidado del Hogar,5.232
la_paz,2025-07-03,Fiambres,5.596
la_paz,2025-07-03,Frutas y Verduras,7.817
la_paz,2025-07-03,Granos y Hortalizas,1.249
la_paz,2025-07-03,Lácteos y Derivados,1.768
la_paz,2025-07-03,Panadería,3.324
la_paz,2025-07-03,Pastelería y Masas Típicas,4.985
santa_cruz,2025-07-03,Abarrotes,3.966
santa_cruz,2025-07-03,Bazar,6.154
santa_cruz,2025-07-03,Bebidas,2.038
santa_cruz,2025-07-03,Carnes,0.583
santa_cruz,2025-07-03,Compuesto,3.219
santa_cruz,2025-07-03,Congelados,0.691
santa_cruz,2025-07-03,Cuidado Personal,3.999
santa_cruz,2025-07-03,Cuidado del Bebé,5.989
santa_cruz,2025-07-03,Cuidado del Hogar,6.225
santa_cruz,2025-07-03,Farmacia Otc,0.000
santa_cruz,2025-07-03,Fiambres,4.205
santa_cruz,2025-07-03,Frutas y Verduras,9.480
santa_cruz,2025-07-03,Granos y Hortalizas,0.072
santa_cruz,2025-07-03,Lácteos y Derivados,2.085
santa_cruz,2025-07-03,Panadería,1.061
santa_cruz,2025-07-03,Pastelería y Masas Típicas,3.055
cochabamba,2025-07-04,Abarrotes,3.783
cochabamba,2025-07-04,Bazar,20.224
cochabamba,2025-07-04,Bebidas,0.386
cochabamba,2025-07-04,Carnes,10.009
cochabamba,2025-07-04,Compuesto,4.575
cochabamba,2025-07-04,Congelados,2.467
cochabamba,2025-07-04,Cuidado Personal,3.314
cochabamba,2025-07-04,Cuidado del Bebé,0.955
cochabamba,2025-07-04,Cuidado del Hogar,5.375
cochabamba,2025-07-04,Fiambres,3.552
cochabamba,2025-07-04,Frutas y Verduras,17.118
cochabamba,2025-07-04,Granos y Hortalizas,0.150
cochabamba,2025-07-04,Lácteos y Derivados,3.384
cochabamba,2025-07-04,Panadería,2.183
cochabamba,2025-07-04,Pastelería y Masas Típicas,1.709
la_paz,2025-07-04,Abarrotes,3.552
la_paz,2025-07-04,Bazar,22.445
la_paz,2025-07-04,Bebidas,0.699
la_paz,2025-07-04,Carnes,2.118
la_paz,2025-07-04,Compuesto,4.889
la_paz,2025-07-04,Congelados,1.232
la_paz,2025-07-04,Cuidado Personal,4.270
la_paz,2025-07-04,Cuidado del Bebé,1.367
la_paz,2025-07-04,Cuidado del Hogar,5.232
la_paz,2025-07-04,Fiambres,5.596
la_paz,2025-07-04,Frutas y Verduras,8.242
la_paz,2025-07-04,Granos y Hortalizas,1.249
la_paz,2025-07-04,Lácteos y Derivados,1.764
la_paz,2025-07-04,Panadería,3.337
la_paz,2025-07-04,Pastelería y Masas Típicas,4.985
santa_cruz,2025-07-04,Abarrotes,3.966
santa_cruz,2025-07-04,Bazar,6.154
santa_cruz,2025-07-04,Bebidas,2.038
santa_cruz,2025-07-04,Carnes,0.583
santa_cruz,2025-07-04,Compuesto,3.219
santa_cruz,2025-07-04,Congelados,0.691
santa_cruz,2025-07-04,Cuidado Personal,3.999
santa_cruz,2025-07-04,Cuidado del Bebé,5.989
santa_cruz,2025-07-04,Cuidado del Hogar,6.225
santa_cruz,2025-07-04,Farmacia Otc,0.000
santa_cruz,2025-07-04,Fiambres,4.205
santa_cruz,2025-07-04,Frutas y Verduras,9.480
santa_cruz,2025-07-04,Granos y Hortalizas,0.072
santa_cruz,2025-07-04,Lácteos y Derivados,2.085
santa_cruz,2025-07-04,Panadería,1.061
santa_cruz,2025-07-04,Pastelería y Masas Típicas,3.055
cochabamba,2025-07-05,Abarrotes,3.783
cochabamba,2025-07-05,Bazar,20.224
cochabamba,2025-07-05,Bebidas,0.386
cochabamba,2025-07-05,Carnes,10.174
cochabamba,2025-07-05,Compuesto,4.580
cochabamba,2025-07-05,Congelados,2.467
cochabamba,2025-07-05,Cuidado Personal,3.314
cochabamba,2025-07-05,Cuidado del Bebé,0.955
cochabamba,2025-07-05,Cuidado del Hogar,5.375
cochabamba,2025-07-05,Fiambres,3.552
cochabamba,2025-07-05,Frutas y Verduras,17.118
cochabamba,2025-07-05,Granos y Hortalizas,0.150
cochabamba,2025-07-05,Lácteos y Derivados,3.384
cochabamba,2025-07-05,Panadería,2.183
cochabamba,2025-07-05,Pastelería y Masas Típicas,1.709
la_paz,2025-07-05,Abarrotes,3.552
la_paz,2025-07-05,Bazar,22.445
la_paz,2025-07-05,Bebidas,0.699
la_paz,2025-07-05,Carnes,2.322
la_paz,2025-07-05,Compuesto,4.902
la_paz,2025-07-05,Congelados,1.232
la_paz,2025-07-05,Cuidado Personal,4.270
la_paz,2025-07-05,Cuidado del Bebé,1.367
la_paz,2025-07-05,Cuidado del Hogar,5.232
la_paz,2025-07-05,Fiambres,5.596
la_paz,2025-07-05,Frutas y Verduras,8.242
la_paz,2025-07-05,Granos y Hortalizas,1.249
la_paz,2025-07-05,Lácteos y Derivados,1.764
la_paz,2025-07-05,Panadería,3.337
la_paz,2025-07-05,Pastelería y Masas Típicas,4.985
santa_cruz,2025-07-05,Abarrotes,3.966
santa_cruz,2025-07-05,Bazar,6.154
santa_cruz,2025-07-05,Bebidas,2.038
santa_cruz,2025-07-05,Carnes,0.583
santa_cruz,2025-07-05,Compuesto,3.219
santa_cruz,2025-07-05,Congelados,0.691
santa_cruz,2025-07-05,Cuidado Personal,3.999
santa_cruz,2025-07-05,Cuidado del Bebé,5.989
santa_cruz,2025-07-05,Cuidado del Hogar,6.225
santa_cruz,2025-07-05,Farmacia Otc,0.000
santa_cruz,2025-07-05,Fiambres,4.205
santa_cruz,2025-07-05,Frutas y Verduras,9.480
santa_cruz,2025-07-05,Granos y Hortalizas,0.072
santa_cruz,2025-07-05,Lácteos y Derivados,2.085
santa_cruz,2025-07-05,Panadería,1.061
santa_cruz,2025-07-05,Pastelería y Masas Típicas,3.055
cochabamba,2025-07-06,Abarrotes,3.825
cochabamba,2025-07-06,Bazar,20.224
